[ 2017-04-15T09:08:37+08:00 ] /web/index.php/User/ZcUserList | INFO: Tag[ route_check ] --START--
[ 2017-04-15T13:11:40+08:00 ] /web/index.php/User/getqdqx | NOTIC: [2] mssql_num_rows(): supplied argument is not a valid MS SQL-result resource DbMssql.class.php 第 111 行.
[ 2017-04-15T13:11:44+08:00 ] /web/index.php/User/qdqx | INFO: Tag[ route_check ] --START--
[ 2017-04-15T13:11:44+08:00 ] /web/index.php/User/qdqx | INFO: Run CheckRoute Behavior [ RunTime:0.000774s ]
[ 2017-04-15T13:11:44+08:00 ] /web/index.php/User/qdqx | INFO: Tag[ route_check ] --END-- [ RunTime:0.000850s ]
[ 2017-04-15T13:11:44+08:00 ] /web/index.php/User/qdqx | INFO: Tag[ app_begin ] --START--
[ 2017-04-15T13:11:44+08:00 ] /web/index.php/User/qdqx | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000509s ]
[ 2017-04-15T13:11:44+08:00 ] /web/index.php/User/qdqx | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000554s ]
[ 2017-04-15T13:11:44+08:00 ] /web/index.php/User/qdqx | NOTIC: [2] session_start() [<a href='function.session-start'>function.session-start</a>]: Cannot send session cache limiter - headers already sent (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) functions.php 第 411 行.
[ 2017-04-15T13:11:44+08:00 ] /web/index.php/User/qdqx | NOTIC: [8] A session had already been started - ignoring session_start() UserAction.class.php 第 6 行.
[ 2017-04-15T13:11:44+08:00 ] /web/index.php/User/qdqx | SQL: SELECT Username,qudao FROM QPPlatformManagerDB.dbo.Base_Users  [ RunTime:0.000178s ]
[ 2017-04-15T13:11:44+08:00 ] /web/index.php/User/qdqx | INFO: Tag[ view_template ] --START--
[ 2017-04-15T13:11:44+08:00 ] /web/index.php/User/qdqx | INFO: Run LocationTemplate Behavior [ RunTime:0.001017s ]
[ 2017-04-15T13:11:44+08:00 ] /web/index.php/User/qdqx | INFO: Tag[ view_template ] --END-- [ RunTime:0.001068s ]
[ 2017-04-15T13:11:44+08:00 ] /web/index.php/User/qdqx | INFO: Tag[ view_parse ] --START--
[ 2017-04-15T13:11:44+08:00 ] /web/index.php/User/qdqx | NOTIC: [8] A session had already been started - ignoring session_start() head.html 第 3 行.
[ 2017-04-15T13:11:44+08:00 ] /web/index.php/User/qdqx | NOTIC: [8] Undefined variable: start_date 240dbf43eb3542243c95f3df23c06487.php 第 16 行.
[ 2017-04-15T13:11:44+08:00 ] /web/index.php/User/qdqx | NOTIC: [8] Undefined variable: end_date 240dbf43eb3542243c95f3df23c06487.php 第 17 行.
[ 2017-04-15T13:11:44+08:00 ] /web/index.php/User/qdqx | INFO: Run ParseTemplate Behavior [ RunTime:0.006997s ]
[ 2017-04-15T13:11:44+08:00 ] /web/index.php/User/qdqx | INFO: Tag[ view_parse ] --END-- [ RunTime:0.007037s ]
[ 2017-04-15T13:11:44+08:00 ] /web/index.php/User/qdqx | INFO: Tag[ view_filter ] --START--
[ 2017-04-15T13:11:44+08:00 ] /web/index.php/User/qdqx | INFO: Run ContentReplace Behavior [ RunTime:0.000318s ]
[ 2017-04-15T13:11:44+08:00 ] /web/index.php/User/qdqx | INFO: Run TokenBuild Behavior [ RunTime:0.000340s ]
[ 2017-04-15T13:11:44+08:00 ] /web/index.php/User/qdqx | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000174s ]
[ 2017-04-15T13:11:44+08:00 ] /web/index.php/User/qdqx | INFO: Run ShowRuntime Behavior [ RunTime:0.000324s ]
[ 2017-04-15T13:11:44+08:00 ] /web/index.php/User/qdqx | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001248s ]
[ 2017-04-15T13:11:44+08:00 ] /web/index.php/User/qdqx | NOTIC: [2] Cannot modify header information - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) View.class.php 第 120 行.
[ 2017-04-15T13:11:44+08:00 ] /web/index.php/User/qdqx | NOTIC: [2] Cannot modify header information - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) View.class.php 第 121 行.
[ 2017-04-15T13:11:44+08:00 ] /web/index.php/User/qdqx | NOTIC: [2] Cannot modify header information - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) View.class.php 第 122 行.
[ 2017-04-15T13:11:44+08:00 ] /web/index.php/User/qdqx | INFO: Tag[ view_end ] --START--
[ 2017-04-15T13:11:44+08:00 ] /web/index.php/User/qdqx | INFO: Run ShowPageTrace Behavior [ RunTime:0.001283s ]
[ 2017-04-15T13:11:44+08:00 ] /web/index.php/User/qdqx | INFO: Tag[ view_end ] --END-- [ RunTime:0.001331s ]
[ 2017-04-15T13:11:49+08:00 ] /web/index.php/Login/user_exit | INFO: Tag[ route_check ] --START--
[ 2017-04-15T13:11:49+08:00 ] /web/index.php/Login/user_exit | INFO: Run CheckRoute Behavior [ RunTime:0.000764s ]
[ 2017-04-15T13:11:49+08:00 ] /web/index.php/Login/user_exit | INFO: Tag[ route_check ] --END-- [ RunTime:0.000838s ]
[ 2017-04-15T13:11:49+08:00 ] /web/index.php/Login/user_exit | INFO: Tag[ app_begin ] --START--
[ 2017-04-15T13:11:49+08:00 ] /web/index.php/Login/user_exit | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000495s ]
[ 2017-04-15T13:11:49+08:00 ] /web/index.php/Login/user_exit | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000539s ]
[ 2017-04-15T13:11:49+08:00 ] /web/index.php/Login/user_exit | NOTIC: [2] session_start() [<a href='function.session-start'>function.session-start</a>]: Cannot send session cache limiter - headers already sent (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) functions.php 第 411 行.
[ 2017-04-15T13:11:49+08:00 ] /web/index.php/Login/user_exit | NOTIC: [8] A session had already been started - ignoring session_start() LoginAction.class.php 第 5 行.
[ 2017-04-15T13:11:49+08:00 ] /web/index.php/Login | INFO: Tag[ route_check ] --START--
[ 2017-04-15T13:11:49+08:00 ] /web/index.php/Login | INFO: Run CheckRoute Behavior [ RunTime:0.000585s ]
[ 2017-04-15T13:11:49+08:00 ] /web/index.php/Login | INFO: Tag[ route_check ] --END-- [ RunTime:0.000643s ]
[ 2017-04-15T13:11:49+08:00 ] /web/index.php/Login | INFO: Tag[ app_begin ] --START--
[ 2017-04-15T13:11:49+08:00 ] /web/index.php/Login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000378s ]
[ 2017-04-15T13:11:49+08:00 ] /web/index.php/Login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000411s ]
[ 2017-04-15T13:11:49+08:00 ] /web/index.php/Login | NOTIC: [2] session_start() [<a href='function.session-start'>function.session-start</a>]: Cannot send session cache limiter - headers already sent (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) functions.php 第 411 行.
[ 2017-04-15T13:11:49+08:00 ] /web/index.php/Login | NOTIC: [8] A session had already been started - ignoring session_start() LoginAction.class.php 第 5 行.
[ 2017-04-15T13:11:49+08:00 ] /web/index.php/Login | INFO: Tag[ view_template ] --START--
[ 2017-04-15T13:11:49+08:00 ] /web/index.php/Login | INFO: Run LocationTemplate Behavior [ RunTime:0.000467s ]
[ 2017-04-15T13:11:49+08:00 ] /web/index.php/Login | INFO: Tag[ view_template ] --END-- [ RunTime:0.000502s ]
[ 2017-04-15T13:11:49+08:00 ] /web/index.php/Login | INFO: Tag[ view_parse ] --START--
[ 2017-04-15T13:11:49+08:00 ] /web/index.php/Login | INFO: Run ParseTemplate Behavior [ RunTime:0.006568s ]
[ 2017-04-15T13:11:49+08:00 ] /web/index.php/Login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.006651s ]
[ 2017-04-15T13:11:49+08:00 ] /web/index.php/Login | INFO: Tag[ view_filter ] --START--
[ 2017-04-15T13:11:49+08:00 ] /web/index.php/Login | INFO: Run ContentReplace Behavior [ RunTime:0.000329s ]
[ 2017-04-15T13:11:49+08:00 ] /web/index.php/Login | INFO: Run TokenBuild Behavior [ RunTime:0.000288s ]
[ 2017-04-15T13:11:49+08:00 ] /web/index.php/Login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000178s ]
[ 2017-04-15T13:11:49+08:00 ] /web/index.php/Login | INFO: Run ShowRuntime Behavior [ RunTime:0.000318s ]
[ 2017-04-15T13:11:49+08:00 ] /web/index.php/Login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001219s ]
[ 2017-04-15T13:11:49+08:00 ] /web/index.php/Login | NOTIC: [2] Cannot modify header information - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) View.class.php 第 120 行.
[ 2017-04-15T13:11:49+08:00 ] /web/index.php/Login | NOTIC: [2] Cannot modify header information - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) View.class.php 第 121 行.
[ 2017-04-15T13:11:49+08:00 ] /web/index.php/Login | NOTIC: [2] Cannot modify header information - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) View.class.php 第 122 行.
[ 2017-04-15T13:11:49+08:00 ] /web/index.php/Login | INFO: Tag[ view_end ] --START--
[ 2017-04-15T13:11:49+08:00 ] /web/index.php/Login | INFO: Run ShowPageTrace Behavior [ RunTime:0.001220s ]
[ 2017-04-15T13:11:49+08:00 ] /web/index.php/Login | INFO: Tag[ view_end ] --END-- [ RunTime:0.001253s ]
[ 2017-04-15T13:11:50+08:00 ] /web/index.php/Login/userCheck | INFO: Tag[ route_check ] --START--
[ 2017-04-15T13:11:50+08:00 ] /web/index.php/Login/userCheck | INFO: Run CheckRoute Behavior [ RunTime:0.000635s ]
[ 2017-04-15T13:11:50+08:00 ] /web/index.php/Login/userCheck | INFO: Tag[ route_check ] --END-- [ RunTime:0.000704s ]
[ 2017-04-15T13:11:50+08:00 ] /web/index.php/Login/userCheck | INFO: Tag[ app_begin ] --START--
[ 2017-04-15T13:11:50+08:00 ] /web/index.php/Login/userCheck | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000381s ]
[ 2017-04-15T13:11:50+08:00 ] /web/index.php/Login/userCheck | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000413s ]
[ 2017-04-15T13:11:50+08:00 ] /web/index.php/Login/userCheck | NOTIC: [2] session_start() [<a href='function.session-start'>function.session-start</a>]: Cannot send session cache limiter - headers already sent (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) functions.php 第 411 行.
[ 2017-04-15T13:11:50+08:00 ] /web/index.php/Login/userCheck | NOTIC: [8] A session had already been started - ignoring session_start() LoginAction.class.php 第 5 行.
[ 2017-04-15T13:11:50+08:00 ] /web/index.php/Login/userCheck | NOTIC: [8] Undefined index:  aa LoginAction.class.php 第 27 行.
[ 2017-04-15T13:11:50+08:00 ] /web/index.php/Login/userCheck | SQL: select * from QPPlatformManagerDB.dbo.Base_Users where Username = 'admin' and Password = '827CCB0EEA8A706C4C34A16891F84E7B' and Nullity=0 [ RunTime:0.000224s ]
[ 2017-04-15T13:11:50+08:00 ] /web/index.php/Login/userCheck | SQL: update QPPlatformManagerDB.dbo.Base_Users set PreLogintime="04 15 2017  1:11PM",PreLoginIP=" ",LastLogintime="2017-04-15 13:11:50",LastLoginIP="",LoginTimes=LoginTimes+1 where UserID = 14 [ RunTime:0.001140s ]
[ 2017-04-15T13:11:50+08:00 ] /web/index.php/Login/userCheck | NOTIC: [2] mssql_num_rows(): supplied argument is not a valid MS SQL-result resource DbMssql.class.php 第 111 行.
[ 2017-04-15T13:11:50+08:00 ] /web/index.php/User | INFO: Tag[ route_check ] --START--
[ 2017-04-15T13:11:50+08:00 ] /web/index.php/User | INFO: Run CheckRoute Behavior [ RunTime:0.000605s ]
[ 2017-04-15T13:11:50+08:00 ] /web/index.php/User | INFO: Tag[ route_check ] --END-- [ RunTime:0.000666s ]
[ 2017-04-15T13:11:50+08:00 ] /web/index.php/User | INFO: Tag[ app_begin ] --START--
[ 2017-04-15T13:11:50+08:00 ] /web/index.php/User | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000378s ]
[ 2017-04-15T13:11:50+08:00 ] /web/index.php/User | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000412s ]
[ 2017-04-15T13:11:50+08:00 ] /web/index.php/User | NOTIC: [2] session_start() [<a href='function.session-start'>function.session-start</a>]: Cannot send session cache limiter - headers already sent (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) functions.php 第 411 行.
[ 2017-04-15T13:11:50+08:00 ] /web/index.php/User | NOTIC: [8] A session had already been started - ignoring session_start() UserAction.class.php 第 6 行.
[ 2017-04-15T13:11:50+08:00 ] /web/index.php/User | INFO: Tag[ view_template ] --START--
[ 2017-04-15T13:11:50+08:00 ] /web/index.php/User | INFO: Run LocationTemplate Behavior [ RunTime:0.000522s ]
[ 2017-04-15T13:11:50+08:00 ] /web/index.php/User | INFO: Tag[ view_template ] --END-- [ RunTime:0.000562s ]
[ 2017-04-15T13:11:50+08:00 ] /web/index.php/User | INFO: Tag[ view_parse ] --START--
[ 2017-04-15T13:11:50+08:00 ] /web/index.php/User | NOTIC: [8] A session had already been started - ignoring session_start() head.html 第 3 行.
[ 2017-04-15T13:11:50+08:00 ] /web/index.php/User | INFO: Run ParseTemplate Behavior [ RunTime:0.006194s ]
[ 2017-04-15T13:11:50+08:00 ] /web/index.php/User | INFO: Tag[ view_parse ] --END-- [ RunTime:0.006278s ]
[ 2017-04-15T13:11:50+08:00 ] /web/index.php/User | INFO: Tag[ view_filter ] --START--
[ 2017-04-15T13:11:50+08:00 ] /web/index.php/User | INFO: Run ContentReplace Behavior [ RunTime:0.000542s ]
[ 2017-04-15T13:11:50+08:00 ] /web/index.php/User | INFO: Run TokenBuild Behavior [ RunTime:0.000459s ]
[ 2017-04-15T13:11:50+08:00 ] /web/index.php/User | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000286s ]
[ 2017-04-15T13:11:50+08:00 ] /web/index.php/User | INFO: Run ShowRuntime Behavior [ RunTime:0.000324s ]
[ 2017-04-15T13:11:50+08:00 ] /web/index.php/User | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001763s ]
[ 2017-04-15T13:11:50+08:00 ] /web/index.php/User | NOTIC: [2] Cannot modify header information - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) View.class.php 第 120 行.
[ 2017-04-15T13:11:50+08:00 ] /web/index.php/User | NOTIC: [2] Cannot modify header information - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) View.class.php 第 121 行.
[ 2017-04-15T13:11:50+08:00 ] /web/index.php/User | NOTIC: [2] Cannot modify header information - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) View.class.php 第 122 行.
[ 2017-04-15T13:11:50+08:00 ] /web/index.php/User | INFO: Tag[ view_end ] --START--
[ 2017-04-15T13:11:50+08:00 ] /web/index.php/User | INFO: Run ShowPageTrace Behavior [ RunTime:0.001310s ]
[ 2017-04-15T13:11:50+08:00 ] /web/index.php/User | INFO: Tag[ view_end ] --END-- [ RunTime:0.001359s ]
[ 2017-04-15T13:11:57+08:00 ] /web/index.php/User/qdqx | INFO: Tag[ route_check ] --START--
[ 2017-04-15T13:11:57+08:00 ] /web/index.php/User/qdqx | INFO: Run CheckRoute Behavior [ RunTime:0.000614s ]
[ 2017-04-15T13:11:57+08:00 ] /web/index.php/User/qdqx | INFO: Tag[ route_check ] --END-- [ RunTime:0.000680s ]
[ 2017-04-15T13:11:57+08:00 ] /web/index.php/User/qdqx | INFO: Tag[ app_begin ] --START--
[ 2017-04-15T13:11:57+08:00 ] /web/index.php/User/qdqx | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000403s ]
[ 2017-04-15T13:11:57+08:00 ] /web/index.php/User/qdqx | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000439s ]
[ 2017-04-15T13:11:57+08:00 ] /web/index.php/User/qdqx | NOTIC: [2] session_start() [<a href='function.session-start'>function.session-start</a>]: Cannot send session cache limiter - headers already sent (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) functions.php 第 411 行.
[ 2017-04-15T13:11:57+08:00 ] /web/index.php/User/qdqx | NOTIC: [8] A session had already been started - ignoring session_start() UserAction.class.php 第 6 行.
[ 2017-04-15T13:11:57+08:00 ] /web/index.php/User/qdqx | SQL: SELECT Username,qudao FROM QPPlatformManagerDB.dbo.Base_Users  [ RunTime:0.000202s ]
[ 2017-04-15T13:11:57+08:00 ] /web/index.php/User/qdqx | INFO: Tag[ view_template ] --START--
[ 2017-04-15T13:11:57+08:00 ] /web/index.php/User/qdqx | INFO: Run LocationTemplate Behavior [ RunTime:0.000975s ]
[ 2017-04-15T13:11:57+08:00 ] /web/index.php/User/qdqx | INFO: Tag[ view_template ] --END-- [ RunTime:0.001023s ]
[ 2017-04-15T13:11:57+08:00 ] /web/index.php/User/qdqx | INFO: Tag[ view_parse ] --START--
[ 2017-04-15T13:11:57+08:00 ] /web/index.php/User/qdqx | NOTIC: [8] A session had already been started - ignoring session_start() head.html 第 3 行.
[ 2017-04-15T13:11:57+08:00 ] /web/index.php/User/qdqx | NOTIC: [8] Undefined variable: start_date 240dbf43eb3542243c95f3df23c06487.php 第 16 行.
[ 2017-04-15T13:11:57+08:00 ] /web/index.php/User/qdqx | NOTIC: [8] Undefined variable: end_date 240dbf43eb3542243c95f3df23c06487.php 第 17 行.
[ 2017-04-15T13:11:57+08:00 ] /web/index.php/User/qdqx | INFO: Run ParseTemplate Behavior [ RunTime:0.007184s ]
[ 2017-04-15T13:11:57+08:00 ] /web/index.php/User/qdqx | INFO: Tag[ view_parse ] --END-- [ RunTime:0.007221s ]
[ 2017-04-15T13:11:57+08:00 ] /web/index.php/User/qdqx | INFO: Tag[ view_filter ] --START--
[ 2017-04-15T13:11:57+08:00 ] /web/index.php/User/qdqx | INFO: Run ContentReplace Behavior [ RunTime:0.000301s ]
[ 2017-04-15T13:11:57+08:00 ] /web/index.php/User/qdqx | INFO: Run TokenBuild Behavior [ RunTime:0.000336s ]
[ 2017-04-15T13:11:57+08:00 ] /web/index.php/User/qdqx | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000171s ]
[ 2017-04-15T13:11:57+08:00 ] /web/index.php/User/qdqx | INFO: Run ShowRuntime Behavior [ RunTime:0.000320s ]
[ 2017-04-15T13:11:57+08:00 ] /web/index.php/User/qdqx | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001220s ]
[ 2017-04-15T13:11:57+08:00 ] /web/index.php/User/qdqx | NOTIC: [2] Cannot modify header information - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) View.class.php 第 120 行.
[ 2017-04-15T13:11:57+08:00 ] /web/index.php/User/qdqx | NOTIC: [2] Cannot modify header information - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) View.class.php 第 121 行.
[ 2017-04-15T13:11:57+08:00 ] /web/index.php/User/qdqx | NOTIC: [2] Cannot modify header information - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) View.class.php 第 122 行.
[ 2017-04-15T13:11:57+08:00 ] /web/index.php/User/qdqx | INFO: Tag[ view_end ] --START--
[ 2017-04-15T13:11:57+08:00 ] /web/index.php/User/qdqx | INFO: Run ShowPageTrace Behavior [ RunTime:0.001423s ]
[ 2017-04-15T13:11:57+08:00 ] /web/index.php/User/qdqx | INFO: Tag[ view_end ] --END-- [ RunTime:0.001483s ]
[ 2017-04-15T13:11:59+08:00 ] /web/index.php/User/getqdqx | INFO: Tag[ route_check ] --START--
[ 2017-04-15T13:11:59+08:00 ] /web/index.php/User/getqdqx | INFO: Run CheckRoute Behavior [ RunTime:0.000635s ]
[ 2017-04-15T13:11:59+08:00 ] /web/index.php/User/getqdqx | INFO: Tag[ route_check ] --END-- [ RunTime:0.000696s ]
[ 2017-04-15T13:11:59+08:00 ] /web/index.php/User/getqdqx | INFO: Tag[ app_begin ] --START--
[ 2017-04-15T13:11:59+08:00 ] /web/index.php/User/getqdqx | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000379s ]
[ 2017-04-15T13:11:59+08:00 ] /web/index.php/User/getqdqx | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000418s ]
[ 2017-04-15T13:11:59+08:00 ] /web/index.php/User/getqdqx | NOTIC: [2] session_start() [<a href='function.session-start'>function.session-start</a>]: Cannot send session cache limiter - headers already sent (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) functions.php 第 411 行.
[ 2017-04-15T13:11:59+08:00 ] /web/index.php/User/getqdqx | NOTIC: [8] A session had already been started - ignoring session_start() UserAction.class.php 第 6 行.
[ 2017-04-15T13:11:59+08:00 ] /web/index.php/User/getqdqx | SQL: SELECT Username FROM QPPlatformManagerDB.dbo.Base_Users  [ RunTime:0.000195s ]
[ 2017-04-15T13:11:59+08:00 ] /web/index.php/User/getqdqx | INFO: Tag[ view_template ] --START--
[ 2017-04-15T13:11:59+08:00 ] /web/index.php/User/getqdqx | INFO: Run LocationTemplate Behavior [ RunTime:0.001481s ]
[ 2017-04-15T13:11:59+08:00 ] /web/index.php/User/getqdqx | INFO: Tag[ view_template ] --END-- [ RunTime:0.001534s ]
[ 2017-04-15T13:11:59+08:00 ] /web/index.php/User/getqdqx | INFO: Tag[ view_parse ] --START--
[ 2017-04-15T13:11:59+08:00 ] /web/index.php/User/getqdqx | NOTIC: [8] A session had already been started - ignoring session_start() head.html 第 3 行.
[ 2017-04-15T13:11:59+08:00 ] /web/index.php/User/getqdqx | NOTIC: [8] Undefined variable: start_date 8cf5c5acd1f1bf82dc43bb5ee6610b17.php 第 27 行.
[ 2017-04-15T13:11:59+08:00 ] /web/index.php/User/getqdqx | NOTIC: [8] Undefined variable: end_date 8cf5c5acd1f1bf82dc43bb5ee6610b17.php 第 28 行.
[ 2017-04-15T13:11:59+08:00 ] /web/index.php/User/getqdqx | INFO: Run ParseTemplate Behavior [ RunTime:0.007420s ]
[ 2017-04-15T13:11:59+08:00 ] /web/index.php/User/getqdqx | INFO: Tag[ view_parse ] --END-- [ RunTime:0.007455s ]
[ 2017-04-15T13:11:59+08:00 ] /web/index.php/User/getqdqx | INFO: Tag[ view_filter ] --START--
[ 2017-04-15T13:11:59+08:00 ] /web/index.php/User/getqdqx | INFO: Run ContentReplace Behavior [ RunTime:0.000310s ]
[ 2017-04-15T13:11:59+08:00 ] /web/index.php/User/getqdqx | INFO: Run TokenBuild Behavior [ RunTime:0.000355s ]
[ 2017-04-15T13:11:59+08:00 ] /web/index.php/User/getqdqx | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000174s ]
[ 2017-04-15T13:11:59+08:00 ] /web/index.php/User/getqdqx | INFO: Run ShowRuntime Behavior [ RunTime:0.000319s ]
[ 2017-04-15T13:11:59+08:00 ] /web/index.php/User/getqdqx | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001254s ]
[ 2017-04-15T13:11:59+08:00 ] /web/index.php/User/getqdqx | NOTIC: [2] Cannot modify header information - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) View.class.php 第 120 行.
[ 2017-04-15T13:11:59+08:00 ] /web/index.php/User/getqdqx | NOTIC: [2] Cannot modify header information - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) View.class.php 第 121 行.
[ 2017-04-15T13:11:59+08:00 ] /web/index.php/User/getqdqx | NOTIC: [2] Cannot modify header information - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) View.class.php 第 122 行.
[ 2017-04-15T13:11:59+08:00 ] /web/index.php/User/getqdqx | INFO: Tag[ view_end ] --START--
[ 2017-04-15T13:11:59+08:00 ] /web/index.php/User/getqdqx | INFO: Run ShowPageTrace Behavior [ RunTime:0.001262s ]
[ 2017-04-15T13:11:59+08:00 ] /web/index.php/User/getqdqx | INFO: Tag[ view_end ] --END-- [ RunTime:0.001308s ]
[ 2017-04-15T13:12:06+08:00 ] /web/index.php/User/getqdqx | INFO: Tag[ route_check ] --START--
[ 2017-04-15T13:12:06+08:00 ] /web/index.php/User/getqdqx | INFO: Run CheckRoute Behavior [ RunTime:0.000591s ]
[ 2017-04-15T13:12:06+08:00 ] /web/index.php/User/getqdqx | INFO: Tag[ route_check ] --END-- [ RunTime:0.000649s ]
[ 2017-04-15T13:12:06+08:00 ] /web/index.php/User/getqdqx | INFO: Tag[ app_begin ] --START--
[ 2017-04-15T13:12:06+08:00 ] /web/index.php/User/getqdqx | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000377s ]
[ 2017-04-15T13:12:06+08:00 ] /web/index.php/User/getqdqx | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000411s ]
[ 2017-04-15T13:12:06+08:00 ] /web/index.php/User/getqdqx | NOTIC: [2] session_start() [<a href='function.session-start'>function.session-start</a>]: Cannot send session cache limiter - headers already sent (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) functions.php 第 411 行.
[ 2017-04-15T13:12:06+08:00 ] /web/index.php/User/getqdqx | NOTIC: [8] A session had already been started - ignoring session_start() UserAction.class.php 第 6 行.
[ 2017-04-15T13:12:06+08:00 ] /web/index.php/User/getqdqx | SQL: update QPPlatformManagerDB.dbo.Base_Users set qudao='51,52,53' where Username='admin'  [ RunTime:0.006662s ]
[ 2017-04-15T13:12:06+08:00 ] /web/index.php/User/getqdqx | NOTIC: [2] mssql_num_rows(): supplied argument is not a valid MS SQL-result resource DbMssql.class.php 第 111 行.
[ 2017-04-15T13:12:09+08:00 ] /web/index.php/Login/user_exit | INFO: Tag[ route_check ] --START--
[ 2017-04-15T13:12:09+08:00 ] /web/index.php/Login/user_exit | INFO: Run CheckRoute Behavior [ RunTime:0.000782s ]
[ 2017-04-15T13:12:09+08:00 ] /web/index.php/Login/user_exit | INFO: Tag[ route_check ] --END-- [ RunTime:0.000859s ]
[ 2017-04-15T13:12:09+08:00 ] /web/index.php/Login/user_exit | INFO: Tag[ app_begin ] --START--
[ 2017-04-15T13:12:09+08:00 ] /web/index.php/Login/user_exit | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000497s ]
[ 2017-04-15T13:12:09+08:00 ] /web/index.php/Login/user_exit | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000540s ]
[ 2017-04-15T13:12:09+08:00 ] /web/index.php/Login/user_exit | NOTIC: [2] session_start() [<a href='function.session-start'>function.session-start</a>]: Cannot send session cache limiter - headers already sent (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) functions.php 第 411 行.
[ 2017-04-15T13:12:09+08:00 ] /web/index.php/Login/user_exit | NOTIC: [8] A session had already been started - ignoring session_start() LoginAction.class.php 第 5 行.
[ 2017-04-15T13:12:09+08:00 ] /web/index.php/Login | INFO: Tag[ route_check ] --START--
[ 2017-04-15T13:12:09+08:00 ] /web/index.php/Login | INFO: Run CheckRoute Behavior [ RunTime:0.000586s ]
[ 2017-04-15T13:12:09+08:00 ] /web/index.php/Login | INFO: Tag[ route_check ] --END-- [ RunTime:0.000644s ]
[ 2017-04-15T13:12:09+08:00 ] /web/index.php/Login | INFO: Tag[ app_begin ] --START--
[ 2017-04-15T13:12:09+08:00 ] /web/index.php/Login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000377s ]
[ 2017-04-15T13:12:09+08:00 ] /web/index.php/Login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000411s ]
[ 2017-04-15T13:12:09+08:00 ] /web/index.php/Login | NOTIC: [2] session_start() [<a href='function.session-start'>function.session-start</a>]: Cannot send session cache limiter - headers already sent (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) functions.php 第 411 行.
[ 2017-04-15T13:12:09+08:00 ] /web/index.php/Login | NOTIC: [8] A session had already been started - ignoring session_start() LoginAction.class.php 第 5 行.
